,title,topic,link
1515,"Pork, pan-broil, heated, separable lean only, boneless, slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10882_100g.html
1516,"Pork, pan-broiled, cooked, 72% lean / 28% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10977_100g.html
1517,"Pork, pan-broiled, cooked, 84% lean / 16% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10978_100g.html
1518,"Pork, pan-broiled, cooked, 96% lean / 4% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10979_100g.html
1519,"Pork, pan-broiled, cooked, separable lean and fat, boneless, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10189_100g.html
1520,"Pork, pan-broiled, cooked, separable lean only, boneless, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10163_100g.html
1521,"Pork, pan-broiled, cooked, with added solution, separable lean only, boneless, top loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10858_100g.html
1522,"Pork, pan-fried, cooked, pre-sliced, bacon, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10862_100g.html
1523,"Pork, pan-fried, cooked, separable lean and fat, bone-in, blade (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10178_100g.html
1524,"Pork, pan-fried, cooked, separable lean and fat, bone-in, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10179_100g.html
1525,"Pork, pan-fried, cooked, separable lean and fat, bone-in, center rib (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10180_100g.html
1526,"Pork, pan-fried, cooked, separable lean and fat, boneless, center rib (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10197_100g.html
1527,"Pork, pan-fried, cooked, separable lean and fat, boneless, top loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10186_100g.html
1528,"Pork, pan-fried, cooked, separable lean only, bone-in, blade (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10120_100g.html
1529,"Pork, pan-fried, cooked, separable lean only, bone-in, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10176_100g.html
1530,"Pork, pan-fried, cooked, separable lean only, bone-in, center rib (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10177_100g.html
1531,"Pork, pan-fried, cooked, separable lean only, boneless, center rib (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10202_100g.html
1532,"Pork, pan-fried, cooked, separable lean only, boneless, top loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10181_100g.html
1533,"Pork, pickled, feet, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10132_100g.html
1534,"Pork, raw, 84% lean / 16% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10972_100g.html
1535,"Pork, raw, 96% lean / 4% fat, ground",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10973_100g.html
1536,"Pork, raw, backfat, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10004_100g.html
1537,"Pork, raw, salt pork, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10165_100g.html
1538,"Pork, raw, separable fat, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10006_100g.html
1539,"Pork, raw, separable lean and fat only, boneless, blade (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10989_100g.html
1540,"Pork, raw, separable lean and fat, (includes cuts to be cured), and spareribs, shoulder, loin, composite of trimmed leg, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10003_100g.html
1541,"Pork, raw, separable lean and fat, arm picnic, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10074_100g.html
1542,"Pork, raw, separable lean and fat, backribs, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10192_100g.html
1543,"Pork, raw, separable lean and fat, blade (steaks), (Boston butt), shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10080_100g.html
1544,"Pork, raw, separable lean and fat, bone-in, blade (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10028_100g.html
1545,"Pork, raw, separable lean and fat, bone-in, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10036_100g.html
1546,"Pork, raw, separable lean and fat, bone-in, center rib (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10044_100g.html
1547,"Pork, raw, separable lean and fat, bone-in, sirloin (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10052_100g.html
1548,"Pork, raw, separable lean and fat, boneless, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10164_100g.html
1549,"Pork, raw, separable lean and fat, boneless, Leg Cap Steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10957_100g.html
1550,"Pork, raw, separable lean and fat, boneless, Leg sirloin tip roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10963_100g.html
1551,"Pork, raw, separable lean and fat, boneless, Shoulder breast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10958_100g.html
1552,"Pork, raw, separable lean and fat, boneless, Shoulder petite tender",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10961_100g.html
1553,"Pork, raw, separable lean and fat, boneless, sirloin (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10210_100g.html
1554,"Pork, raw, separable lean and fat, boneless, top loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10062_100g.html
1555,"Pork, raw, separable lean and fat, boneless, top loin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10224_100g.html
1556,"Pork, raw, separable lean and fat, composite of trimmed retail cuts (loin and shoulder blade), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10226_100g.html
1557,"Pork, raw, separable lean and fat, country-style ribs, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10204_100g.html
1558,"Pork, raw, separable lean and fat, rump half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10012_100g.html
1559,"Pork, raw, separable lean and fat, shank half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10016_100g.html
1560,"Pork, raw, separable lean and fat, spareribs, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10088_100g.html
1561,"Pork, raw, separable lean and fat, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10218_100g.html
1562,"Pork, raw, separable lean and fat, whole, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10020_100g.html
1563,"Pork, raw, separable lean and fat, whole, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10070_100g.html
1564,"Pork, raw, separable lean only, arm picnic, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10077_100g.html
1565,"Pork, raw, separable lean only, blade (steaks), (Boston butt), shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10084_100g.html
1566,"Pork, raw, separable lean only, bone-in, blade (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10032_100g.html
1567,"Pork, raw, separable lean only, bone-in, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10040_100g.html
1568,"Pork, raw, separable lean only, bone-in, center rib (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10048_100g.html
1569,"Pork, raw, separable lean only, bone-in, sirloin (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10056_100g.html
1570,"Pork, raw, separable lean only, boneless, blade (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10982_100g.html
1571,"Pork, raw, separable lean only, boneless, center loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10094_100g.html
1572,"Pork, raw, separable lean only, boneless, sirloin (chops or roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10214_100g.html
1573,"Pork, raw, separable lean only, boneless, top loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10066_100g.html
1574,"Pork, raw, separable lean only, boneless, top loin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10225_100g.html
1575,"Pork, raw, separable lean only, composite of trimmed retail cuts (leg, loin, shoulder), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10002_100g.html
1576,"Pork, raw, separable lean only, country-style ribs, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10207_100g.html
1577,"Pork, raw, separable lean only, country-style, center slice, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10141_100g.html
1578,"Pork, raw, separable lean only, rump half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10014_100g.html
1579,"Pork, raw, separable lean only, shank half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10018_100g.html
1580,"Pork, raw, separable lean only, tenderloin, loin, enhanced, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10944_100g.html
1581,"Pork, raw, separable lean only, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10060_100g.html
1582,"Pork, raw, separable lean only, whole, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10010_100g.html
1583,"Pork, raw, separable lean only, whole, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10024_100g.html
1584,"Pork, raw, with added solution, composite of separable fat, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10942_100g.html
1585,"Pork, raw, with added solution, separable lean and fat, boneless, top loin (chops), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10949_100g.html
1586,"Pork, raw, with added solution, separable lean and fat, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10951_100g.html
1587,"Pork, raw, with added solution, separable lean only, blade (steaks), (Boston butt), shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10946_100g.html
1588,"Pork, raw,with added solution, separable lean and fat, blade (steaks), (Boston butt), shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10953_100g.html
1589,"Pork, reduced sodium, pan-fried or roasted, broiled, cooked, bacon, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43378_100g.html
1590,"Pork, roasted, canned, extra lean and regular, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10185_100g.html
1591,"Pork, roasted, cooked, bone-in, separable lean and fat, country-style ribs, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10206_100g.html
1592,"Pork, roasted, cooked, bone-in, separable lean only, country-style ribs, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10209_100g.html
1593,"Pork, roasted, cooked, boneless, separable lean and fat, country-style ribs, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10993_100g.html
1594,"Pork, roasted, cooked, boneless, separable lean only, country-style ribs, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10987_100g.html
1595,"Pork, roasted, cooked, separable lean and fat, backribs, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10193_100g.html
1596,"Pork, roasted, cooked, separable lean and fat, bone-in, blade (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10031_100g.html
1597,"Pork, roasted, cooked, separable lean and fat, bone-in, center loin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10039_100g.html
1598,"Pork, roasted, cooked, separable lean and fat, bone-in, center rib (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10047_100g.html
1599,"Pork, roasted, cooked, separable lean and fat, bone-in, sirloin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10055_100g.html
1600,"Pork, roasted, cooked, separable lean and fat, boneless, blade (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10990_100g.html
1601,"Pork, roasted, cooked, separable lean and fat, boneless, sirloin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10213_100g.html
1602,"Pork, roasted, cooked, separable lean and fat, boneless, top loin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10065_100g.html
1603,"Pork, roasted, cooked, separable lean and fat, boston (roasts), blade, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10083_100g.html
1604,"Pork, roasted, cooked, separable lean and fat, rump half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10013_100g.html
1605,"Pork, roasted, cooked, separable lean and fat, shank half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10017_100g.html
1606,"Pork, roasted, cooked, separable lean and fat, spareribs, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10940_100g.html
1607,"Pork, roasted, cooked, separable lean and fat, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10222_100g.html
1608,"Pork, roasted, cooked, separable lean and fat, whole, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10009_100g.html
1609,"Pork, roasted, cooked, separable lean and fat, whole, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10023_100g.html
1610,"Pork, roasted, cooked, separable lean and fat, whole, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10071_100g.html
1611,"Pork, roasted, cooked, separable lean only, bone-in, blade (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10035_100g.html
1612,"Pork, roasted, cooked, separable lean only, bone-in, center loin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10043_100g.html
1613,"Pork, roasted, cooked, separable lean only, bone-in, center rib (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10051_100g.html
1614,"Pork, roasted, cooked, separable lean only, bone-in, sirloin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10059_100g.html
1615,"Pork, roasted, cooked, separable lean only, boneless, blade (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10983_100g.html
1616,"Pork, roasted, cooked, separable lean only, boneless, sirloin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10217_100g.html
1617,"Pork, roasted, cooked, separable lean only, boneless, top loin (roasts), loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10069_100g.html
1618,"Pork, roasted, cooked, separable lean only, boston (roasts), blade, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10087_100g.html
1619,"Pork, roasted, cooked, separable lean only, rump half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10015_100g.html
1620,"Pork, roasted, cooked, separable lean only, shank half, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10019_100g.html
1621,"Pork, roasted, cooked, separable lean only, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10061_100g.html
1622,"Pork, roasted, cooked, separable lean only, whole, leg (ham), fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10011_100g.html
1623,"Pork, roasted, cooked, separable lean only, whole, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10027_100g.html
1624,"Pork, roasted, cooked, separable lean only, whole, shoulder, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10073_100g.html
1625,"Pork, roasted, cooked, with added solution, separable lean and fat, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10952_100g.html
1626,"Pork, roasted, cooked, with added solution, separable lean only, tenderloin, loin, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10943_100g.html
1627,"Pork, roasted, extra lean (approximately 5% fat), boneless, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10134_100g.html
1628,"Pork, roasted, extra lean (approximately 5% fat), low sodium, boneless, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43327_100g.html
1629,"Pork, roasted, extra lean and regular, boneless, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10183_100g.html
1630,"Pork, roasted, extra lean and regular, low sodium, boneless, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43325_100g.html
1631,"Pork, roasted, heated, separable lean and fat, bone-in, rump, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10913_100g.html
1632,"Pork, roasted, heated, separable lean and fat, bone-in, rump, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10918_100g.html
1633,"Pork, roasted, heated, separable lean and fat, bone-in, rump, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10923_100g.html
1634,"Pork, roasted, heated, separable lean and fat, bone-in, rump, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10929_100g.html
1635,"Pork, roasted, heated, separable lean and fat, bone-in, shank, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10914_100g.html
1636,"Pork, roasted, heated, separable lean and fat, bone-in, shank, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10919_100g.html
1637,"Pork, roasted, heated, separable lean and fat, bone-in, shank, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10924_100g.html
1638,"Pork, roasted, heated, separable lean and fat, bone-in, shank, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10935_100g.html
1639,"Pork, roasted, heated, separable lean and fat, boneless, spiral slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10927_100g.html
1640,"Pork, roasted, heated, separable lean and fat, boneless, whole, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10917_100g.html
1641,"Pork, roasted, heated, separable lean and fat, boneless, whole, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10922_100g.html
1642,"Pork, roasted, heated, separable lean and fat, boneless, whole, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10928_100g.html
1643,"Pork, roasted, heated, separable lean only, bone-in, rump, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10865_100g.html
1644,"Pork, roasted, heated, separable lean only, bone-in, rump, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10877_100g.html
1645,"Pork, roasted, heated, separable lean only, bone-in, rump, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10873_100g.html
1646,"Pork, roasted, heated, separable lean only, bone-in, rump, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10931_100g.html
1647,"Pork, roasted, heated, separable lean only, bone-in, shank, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10867_100g.html
1648,"Pork, roasted, heated, separable lean only, bone-in, shank, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10881_100g.html
1649,"Pork, roasted, heated, separable lean only, bone-in, shank, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10874_100g.html
1650,"Pork, roasted, heated, separable lean only, bone-in, shank, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10933_100g.html
1651,"Pork, roasted, heated, separable lean only, boneless, meat only, spiral slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10876_100g.html
1652,"Pork, roasted, heated, separable lean only, boneless, whole, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10879_100g.html
1653,"Pork, roasted, heated, separable lean only, boneless, whole, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10871_100g.html
1654,"Pork, roasted, heated, separable lean only, boneless, whole, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10883_100g.html
1655,"Pork, roasted, regular (approximately 11% fat), boneless, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10136_100g.html
1656,"Pork, roasted, separable lean and fat, arm picnic, shoulder, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10168_100g.html
1657,"Pork, roasted, separable lean only, arm picnic, shoulder, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10169_100g.html
1658,"Pork, roasted, separable lean only, whole, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10153_100g.html
1659,"Pork, separable lean only, unheated, bone-in, shank, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10889_100g.html
1660,"Pork, simmered, cooked, feet, variety meats and by-products, fresh",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10173_100g.html
1661,"Pork, unheated, boneless, separable fat, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10895_100g.html
1662,"Pork, unheated, canned, extra lean (approximately 4% fat), ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10137_100g.html
1663,"Pork, unheated, canned, extra lean and regular, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10184_100g.html
1664,"Pork, unheated, extra lean and regular, boneless, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10182_100g.html
1665,"Pork, unheated, separable fat (from ham and arm picnic), cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10166_100g.html
1666,"Pork, unheated, separable lean and fat, bone-in, rump, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10912_100g.html
1667,"Pork, unheated, separable lean and fat, bone-in, rump, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10908_100g.html
1668,"Pork, unheated, separable lean and fat, bone-in, rump, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10904_100g.html
1669,"Pork, unheated, separable lean and fat, bone-in, rump, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10955_100g.html
1670,"Pork, unheated, separable lean and fat, bone-in, shank, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10911_100g.html
1671,"Pork, unheated, separable lean and fat, bone-in, shank, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10907_100g.html
1672,"Pork, unheated, separable lean and fat, bone-in, shank, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10903_100g.html
1673,"Pork, unheated, separable lean and fat, bone-in, shank, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10936_100g.html
1674,"Pork, unheated, separable lean and fat, bone-in, slice, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10910_100g.html
1675,"Pork, unheated, separable lean and fat, bone-in, slice, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10906_100g.html
1676,"Pork, unheated, separable lean and fat, bone-in, slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10902_100g.html
1677,"Pork, unheated, separable lean and fat, bone-in, slice, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10939_100g.html
1678,"Pork, unheated, separable lean and fat, boneless, spiral slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10901_100g.html
1679,"Pork, unheated, separable lean and fat, boneless, whole, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10909_100g.html
1680,"Pork, unheated, separable lean and fat, boneless, whole, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10905_100g.html
1681,"Pork, unheated, separable lean and fat, boneless, whole, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10900_100g.html
1682,"Pork, unheated, separable lean only, bone-in, rump, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10866_100g.html
1683,"Pork, unheated, separable lean only, bone-in, rump, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10887_100g.html
1684,"Pork, unheated, separable lean only, bone-in, rump, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10890_100g.html
1685,"Pork, unheated, separable lean only, bone-in, rump, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10932_100g.html
1686,"Pork, unheated, separable lean only, bone-in, shank, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10885_100g.html
1687,"Pork, unheated, separable lean only, bone-in, shank, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10891_100g.html
1688,"Pork, unheated, separable lean only, bone-in, shank, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10934_100g.html
1689,"Pork, unheated, separable lean only, bone-in, slice, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10886_100g.html
1690,"Pork, unheated, separable lean only, bone-in, slice, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10888_100g.html
1691,"Pork, unheated, separable lean only, bone-in, slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10892_100g.html
1692,"Pork, unheated, separable lean only, bone-in, slice, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10938_100g.html
1693,"Pork, unheated, separable lean only, boneless, spiral slice, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10893_100g.html
